NEW_EVENT_TAG,Age of Sigmar GT January,25 Jan 2020,5
Chris Caves Jr,Disciples of Tzeentch
Joe McGough,Disciples of Tzeentch
Ritchie McAlley,Disciples of Tzeentch
Ian O'Brien,Mawtribes
Chris Myhill,Idoneth Deepkin
Ric Myhill,Slaves to Darkness
JP Stevens,Ossiarch Bonereapers
Michael Stewart,Fyreslayers
Jon Lee,Disciples of Tzeentch
Rob Nixon,Nighthaunt
Phil Walter,Flesh Eater Courts
Dan George,Ironjawz
James Ganis,Disciples of Tzeentch
Craig Namvar,Fyreslayers
Matt Robertson,Disciples of Tzeentch
Benjamin Savva,Bonesplitterz
Daniel Arnold,Idoneth Deepkin
Tom Bell,Ironjawz
Finn Melton,Disciples of Tzeentch
Gary Percival,Kharadron Overlords
Darryl Jones,Mawtribes
Chris Mills,Disciples of Tzeentch
Daniel Elkington,Slaves to Darkness
Thomas Waller,Idoneth Deepkin
Owen Jackson,Ossiarch Bonereapers
Kat Binley,Mawtribes
Simon Dusing,Kharadron Overlords
Steve Curtis,Ossiarch Bonereapers
Matthew Gouldesbrough,Hosts of Slaanesh
Neil Montgomery,Idoneth Deepkin
Padds Paddon,Mawtribes
Matthew Pardoe,Slaves to Darkness
Chris Banks,Skaven
Balal Zafar,Cities of Sigmar
Will Rose,Tomb Kings
Adam Riley,Stormcast Eternals
Tom Bunnell,Ironjawz
Darren Phipps,Ossiarch Bonereapers
Andy Scott,Ironjawz
Matthew Croad,Stormcast Eternals
Stephen Rose,Ironjawz
Adam Sinclair,Ironjawz
Jonathan Cann,Mawtribes
Allen Frank,Blades of Khorne
Rory Carter,Ironjawz
Matt Willis,Ironjawz
Declan Waters,Ironjawz
Stuart Mann,Ironjawz
Player,Hedonites of Slaanesh
Kristian Hack,Gloomspite Gitz
Chris Caves Snr,Ironjawz
Marius Helland Prestoy,Seraphon
Jon Kerr,Cities of Sigmar
James Clark,Gloomspite Gitz
John Perkins,Blades of Khorne
Josh Cann,Ossiarch Bonereapers
Julian Kowalski,Ironjawz
Nicky Martin,Mawtribes
Travis Kelly,Slaves to Darkness
William Morris,Gloomspite Gitz
Tim Bland,Disciples of Tzeentch
Ethan Leach,Cities of Sigmar
Christine Coram,Ironjawz
Matthew Pridmore,Blades of Khorne
Stu Orman,Slaves to Darkness
Reuben Beard,Bonesplitterz
Michael Beevor,Flesh Eater Courts
Sam Watson,Legions of Nagash
Alessandro Leto,Stormcast Eternals
Lewis Fitzgerald,Cities of Sigmar
Paul Coram,Sylvaneth
Tom Gilboy,Mawtribes
Andy Mackay,Stormcast Eternals
James Blair,Nighthaunt
Chris Rose,Cities of Sigmar
Ian Ralph,Hedonites of Slaanesh
Max Barton,Idoneth Deepkin
Andrew Ramsey,Hedonites of Slaanesh
Reece Walters,Nighthaunt
Chris Green,Flesh Eater Courts
